pID	At_gID	Si_gID	Sp_gID	Es_gID	At	Si	Sp	Es
P074856	NA	Si_s781_00440.m	Sp6g22750.a	NA	NA	-0.0154038967110679	0.0907064424093178	NA
P074857	NA	Si_s781_00450.m	Sp6g22760	NA	NA	0.676542068526782	0.422229421848046	NA
P074859	NA	Si_s781_00470.m	Sp6g22780	NA	NA	0.959242629495813	2.69276705120193	NA
P074867	NA	Si_s781_00560.a	Sp6g22860	NA	NA	0.38067153343029	0.458451845936133	NA
P074869	NA	Si_s781_00580.m	Sp6g22880	NA	NA	-0.285561183745196	-0.418496389767009	NA
P074875	NA	Si_s781_00640.m	Sp6g22940	NA	NA	-0.121964311117484	-0.801316566265059	NA
P074876	NA	Si_s781_00650.m	Sp6g22950	NA	NA	0.731345210940294	0.760480774584329	NA
P074881	NA	Si_s781_00700.m	Sp6g23010	NA	NA	0.122080414746243	0.204999367127364	NA
P074884	NA	Si_s781_00770.m	Sp6g23040	NA	NA	-0.765830557370411	-0.32134573023595	NA
P074891	NA	Si_s781_00860.m	Sp6g23140.b	NA	NA	-0.188318297977135	-0.204208875039721	NA
P074893	NA	Si_s781_00880.m	Sp6g23160	NA	NA	-0.230257682359747	-0.250297826523071	NA
P074896	NA	Si_s781_00910.m	Sp6g23190.b	NA	NA	-0.0488623598572033	0.635553788578248	NA
P074897	NA	Si_s781_00930.m	Sp6g23200	NA	NA	0.0214949954146457	0.165993797341995	NA
P074902	NA	Si_s781_00980.a	Sp6g23250	NA	NA	-0.78109092477364	-0.829218029034384	NA
P074903	NA	Si_s781_00990.m	Sp6g23260.b	NA	NA	0.0230953187790006	-0.701698486556092	NA
P074915	NA	Si_s781_01140.m	Sp6g23410	NA	NA	-0.0806809434745073	-0.084428401743092	NA
P074924	NA	Si_s781_01240.m	Sp6g23530	NA	NA	-0.186080640747417	0.06152750931669	NA
P074926	NA	Si_s781_01260.m	Sp6g23550	NA	NA	0.929689942452559	0.616289649652927	NA
P074927	NA	Si_s781_01270.m	Sp6g23560	NA	NA	0.485478757349843	-0.235131650606581	NA
P074928	NA	Si_s781_01280.m	Sp6g23570.b	NA	NA	-0.00552934048521655	-0.527987378284447	NA
P074930	NA	Si_s781_01310.m	Sp6g23590.a	NA	NA	-0.0791996903987345	-0.160610383445319	NA
P074932	NA	Si_s781_01330.m	Sp6g23610.b	NA	NA	-0.267830885955743	0.355384731340591	NA
P074933	NA	Si_s781_01340.m	Sp6g23620	NA	NA	-0.0958066884911647	0.566840542620001	NA
P074938	NA	Si_s781_01400.m	Sp6g23690	NA	NA	0.558549684388626	0.545955116435979	NA
P074939	NA	Si_s781_01410.m	Sp6g23700	NA	NA	1.1640261916984	0.983952114976255	NA
P074946	NA	Si_s781_01490.m	Sp6g23780	NA	NA	0.476217794831804	0.781262272696949	NA
P074957	NA	Si_s784_00010.m	Sp6g10350	NA	NA	0.48452206255285	-0.0336030915859016	NA
P074960	NA	Si_s786_00080.m	Sp5g22170	NA	NA	0.0917875929593279	-0.00482764692663659	NA
P074964	NA	Si_s788_00060.m	Sp1g28020	NA	NA	-3.92469217617954	-1.98260525541989	NA
P074965	NA	Si_s788_00100.m	Sp1g28010	NA	NA	0.0574249943475544	0.0479545742004385	NA
P074969	NA	Si_s789_00030.m	Sp6g31750	NA	NA	-0.173566015051444	-0.336355674656846	NA
P074971	NA	Si_s789_00050.m	Sp6g31730	NA	NA	0.12847160939875	0.680394947340254	NA
P074978	NA	Si_s789_00140.s	Sp6g31640	NA	NA	0.73767546212485	-0.168769725323191	NA
P074983	NA	Si_s789_00200.a	Sp6g31580	NA	NA	-0.0708673475971505	0.677751753061582	NA
P074984	NA	Si_s789_00210.a	Sp6g31570	NA	NA	0.108001463945192	0.562639269570602	NA
P074985	NA	Si_s789_00220.m	Sp6g31560	NA	NA	0.0715879313532157	-0.236187595228508	NA
P074987	NA	Si_s789_00240.m	Sp6g31540.b	NA	NA	0.173949279655517	0.183625677069714	NA
P074989	NA	Si_s789_00270.a	Sp6g31510.a	NA	NA	0.0364808926018618	0.442652819144876	NA
P074990	NA	Si_s789_00280.m	Sp6g31500.a	NA	NA	0.0301856720054196	0.0188979476101361	NA
P074991	NA	Si_s789_00290.m	Sp6g31490	NA	NA	0.158861617534711	-0.917886646114348	NA
P074992	NA	Si_s789_00300.m	Sp6g31480.b.ib2	NA	NA	0.081693335915993	-0.348056542002064	NA
P074993	NA	Si_s789_00320.m	Sp6g31470	NA	NA	-0.742879295962157	-1.31878844471745	NA
P074999	NA	Si_s789_00400.m	Sp6g31360	NA	NA	-0.550736206960259	-1.80262984823825	NA
P075000	NA	Si_s79_00010.m	Sp1g33840	NA	NA	2.73149324983522	0.424850480459048	NA
P075005	NA	Si_s791_00050.m	Sp1g38810	NA	NA	0.292667051382753	-0.61879011653761	NA
P075007	NA	Si_s791_00070.m	Sp1g38800	NA	NA	-0.193371740548957	0.0973448926082377	NA
P075008	NA	Si_s791_00090.m	Sp1g38780	NA	NA	-0.24392941654536	-0.63763593866788	NA
P075010	NA	Si_s791_00110.a	Sp1g38760.a	NA	NA	-0.433939745577231	-0.335126458570187	NA
P075011	NA	Si_s791_00210.m	Sp1g38750	NA	NA	-3.75766922209479	-3.46859956272959	NA
P075012	NA	Si_s791_00230.m	Sp1g38740	NA	NA	0.416796813378451	-0.821073302829802	NA
P075017	NA	Si_s791_00280.a	Sp1g38690	NA	NA	0.203875961634402	1.18864230721271	NA
P075018	NA	Si_s791_00290.m	Sp1g38680.b	NA	NA	-0.855043920026331	-1.33706491199503	NA
P075019	NA	Si_s791_00320.m	Sp1g38660.a	NA	NA	0.462741634737566	0.327415844566076	NA
P075021	NA	Si_s791_00430.m	Sp1g38630.a	NA	NA	2.08200799626949	0.145806793042335	NA
P075025	NA	Si_s791_00470.m	Sp1g38590	NA	NA	1.467851930195	1.03657733361296	NA
P075031	NA	Si_s794_00010.m	SpUN0002_0210.a	NA	NA	-0.020400563772363	-0.0155901480971056	NA
P075036	NA	Si_s801_00020.m	Sp4g08240	NA	NA	0.677786854042173	-0.0717981349560178	NA
P075043	NA	Si_s804_00050.a	Sp6g08910	NA	NA	-0.340642309173776	-1.00277455887759	NA
P075045	NA	Si_s806_00060.a	Sp1g33600	NA	NA	-0.268917494769765	0.0659328640927802	NA
P075046	NA	Si_s806_00070.m	Sp1g33620	NA	NA	0.126750888212885	-1.0728597764821	NA
P075047	NA	Si_s806_00080.m	Sp1g33630	NA	NA	0.00665606590444893	-0.404507201679473	NA
P075050	NA	Si_s806_00110.m	Sp1g33660	NA	NA	0.233484910341915	0.276767547169355	NA
P075054	NA	Si_s807_00060.m	Sp6g10020	NA	NA	0.438059957519121	0.262545555261689	NA
P075056	NA	Si_s808_00030.m	Sp7g11650	NA	NA	0.809181947294066	-0.650348540399268	NA
P075058	NA	Si_s810_00070.m	Sp7g04170	NA	NA	-0.230776568113386	-0.345682160360127	NA
P075061	NA	Si_s811_00020.a	Sp7g06500	NA	NA	-0.669342683161029	-1.57645382753528	NA
P075068	NA	Si_s813_00020.m	Sp7g10480	NA	NA	0.106202767870899	-0.0977828070716593	NA
P075069	NA	Si_s814_00010.a	Sp3g28580	NA	NA	0.000393769276831116	-0.266279014629994	NA
P075072	NA	Si_s814_00040.a	SpUn0368_0010	NA	NA	0.273275968801264	-0.0159723586499273	NA
P075078	NA	Si_s816_00080.m	Sp6g11820.b	NA	NA	1.72745273128812	1.41556999768409	NA
P075079	NA	Si_s817_00010.m	Sp3g24330	NA	NA	0.597279682443596	0.441111427117997	NA
P075080	NA	Si_s817_00030.m	Sp3g24300	NA	NA	5.39102104381401	3.25956118783604	NA
P075089	NA	Si_s822_00040.a	Sp4g17250.b	NA	NA	0.612563363212666	-0.113283871096874	NA
P075092	NA	Si_s822_00070.a	Sp4g17270	NA	NA	2.42891235063454	-0.652370147370873	NA
P075093	NA	Si_s822_00080.a	Sp4g17280	NA	NA	-1.46586356874569	-1.18128293027071	NA
P075097	NA	Si_s822_00130.m	Sp4g17320	NA	NA	-0.0273164593370074	-0.254442926410341	NA
P075098	NA	Si_s822_00140.m	SpUn0046_0010	NA	NA	1.43589231879178	-0.312097079748209	NA
P075102	NA	Si_s822_00180.m	Sp4g17370	NA	NA	-0.160427462395024	1.15128913108614	NA
P075103	NA	Si_s822_00190.a	Sp4g17380	NA	NA	-0.854949981246307	-1.61977402798968	NA
P075104	NA	Si_s822_00200.m	Sp4g17390.b	NA	NA	-0.0844737278390374	-0.509099437055666	NA
P075114	NA	Si_s822_00300.a	Sp4g17500	NA	NA	0.689517338687974	3.38540829026057	NA
P075115	NA	Si_s822_00310.a	Sp4g17510	NA	NA	0.459572636420787	2.46018756578027	NA
P075118	NA	Si_s822_00340.m	Sp4g17570	NA	NA	0.990375245373264	0.580501450061962	NA
P075122	NA	Si_s822_00390.m	Sp4g17620	NA	NA	-0.147089872507305	-0.0845506474570066	NA
P075128	NA	Si_s822_00450.m	Sp4g17690	NA	NA	0.099503277265153	-0.809702559296487	NA
P075129	NA	Si_s822_00460.m	Sp4g17700	NA	NA	-0.131880404134144	0.788409930413493	NA
P075131	NA	Si_s822_00490.m	Sp4g17720	NA	NA	-0.50762885210797	0.240615549585107	NA
P075136	NA	Si_s822_00550.a	Sp4g17770	NA	NA	-0.26155990258722	0.985948854346216	NA
P075137	NA	Si_s822_00560.m	Sp4g17780	NA	NA	0.0357377035463255	0.3444801881626	NA
P075139	NA	Si_s822_00600.m	Sp4g17800	NA	NA	0.301444165055202	-0.694835321986739	NA
P075141	NA	Si_s822_00620.s	Sp4g17820	NA	NA	-0.385233838914098	-0.651402977482131	NA
P075149	NA	Si_s822_00700.m	Sp4g17900	NA	NA	-0.413281858361147	-0.834729019962327	NA
P075150	NA	Si_s822_00710.m	Sp4g17910.a	NA	NA	-0.700727828495616	-0.567752746614479	NA
P075152	NA	Si_s822_00740.m	Sp4g17940	NA	NA	-0.0295406129175685	0.128268696390368	NA
P075155	NA	Si_s822_00770.m	Sp4g17980	NA	NA	0.505189075450965	0.704323911845379	NA
P075158	NA	Si_s822_00800.m	Sp4g18010	NA	NA	0.97371467300639	0.282797931726325	NA
P075160	NA	Si_s822_00820.a	Sp4g18030	NA	NA	-0.129061082866479	-0.729091055009201	NA
P075161	NA	Si_s822_00830.m	Sp4g18040	NA	NA	-0.703323425478658	-0.561651715406952	NA
P075165	NA	Si_s822_00870.m	Sp4g18080	NA	NA	-0.331884695736687	-0.494221779177761	NA
P075166	NA	Si_s822_00880.m	Sp4g18090	NA	NA	-0.351147487800427	-0.130726404157656	NA
P075167	NA	Si_s822_00890.m	Sp4g18100.b	NA	NA	0.674305031284662	0.290194335885038	NA
P075169	NA	Si_s822_00910.m	Sp4g18130.b	NA	NA	0.0504975017564157	-0.388988724039276	NA
P075171	NA	Si_s822_00950.a	Sp4g18160	NA	NA	-2.48896524887328	-0.0778576491729973	NA
P075172	NA	Si_s822_00960.a	Sp4g18170	NA	NA	0.200648260133376	0.46455381240512	NA
P075173	NA	Si_s822_00970.a	Sp4g18180	NA	NA	-0.426960078475931	0.836516211762196	NA
P075174	NA	Si_s822_00980.a	Sp4g18190.b	NA	NA	0.435859804786909	0.393408513723213	NA
P075177	NA	Si_s822_01020.m	Sp4g18240	NA	NA	-1.29007926518952	-0.649563344262224	NA
P075185	NA	Si_s822_01100.a	Sp4g18320.ib2	NA	NA	-1.02625253723914	-2.16583432169794	NA
P075186	NA	Si_s822_01110.m	Sp4g18340	NA	NA	-0.321728090193681	-0.602214320705481	NA
P075187	NA	Si_s822_01130.s	Sp4g18360	NA	NA	-1.90546212791779	-2.2936331777226	NA
P075189	NA	Si_s822_01150.m	Sp4g18380	NA	NA	0.43095616111602	1.0733158536478	NA
P075197	NA	Si_s822_01250.m	Sp4g18490.b	NA	NA	0.750628826608811	2.42575061308023	NA
P075198	NA	Si_s822_01260.m	Sp4g18500	NA	NA	0.615944590261438	0.346229283155701	NA
P075201	NA	Si_s822_01300.m	Sp4g18530	NA	NA	-0.651612320454591	-0.644279491934476	NA
P075203	NA	Si_s822_01320.m	Sp4g18550	NA	NA	-1.04795545769486	-0.0420737073992945	NA
P075210	NA	Si_s822_01420.m	Sp4g18670.a	NA	NA	0.000169313242734136	-0.307204506660374	NA
P075212	NA	Si_s822_01440.m	Sp4g18690	NA	NA	-0.50115269937307	-0.123293769036087	NA
P075215	NA	Si_s822_01470.a	Sp4g18740	NA	NA	0.704866804677547	-0.547790400840208	NA
P075220	NA	Si_s822_01520.a	Sp4g18800.b.x	NA	NA	0.234763784847707	-0.619783828441044	NA
P075221	NA	Si_s822_01530.a	Sp4g18810.b	NA	NA	0.309673814755293	-0.566875849154957	NA
P075224	NA	Si_s822_01570.m	Sp4g18860	NA	NA	0.0837790489854493	-1.08219281257269	NA
P075230	NA	Si_s822_01650.m	Sp4g18930	NA	NA	-0.0135979074750326	0.546642704602459	NA
P075231	NA	Si_s822_01660.m	Sp4g18940.b.x.ib2c	NA	NA	0.2280266911065	0.0407900960423358	NA
P075233	NA	Si_s822_01690.m	Sp4g18960	NA	NA	-0.41413591107192	0.292718763047777	NA
P075249	NA	Si_s822_01920.m	Sp4g19190	NA	NA	0.527452314771764	1.16620876922232	NA
P075255	NA	Si_s823_00020.a	Sp5g17820	NA	NA	0.820203785173401	-0.302978379265286	NA
P075259	NA	Si_s825_00030.m	Sp3g21830	NA	NA	-0.126510801441611	-0.0875782546470653	NA
P075260	NA	Si_s825_00060.m	Sp3g21840	NA	NA	0.086503864581762	-0.0499141171073003	NA
P075266	NA	Si_s828_00070.a	Sp6g05310	NA	NA	0.287653016272659	0.969609658912509	NA
P075274	NA	Si_s828_00230.m	Sp6g05150	NA	NA	-0.0215988226058575	0.964480516666576	NA
P075275	NA	Si_s828_00240.a	Sp6g05140	NA	NA	0.295462029539172	-0.619762534311672	NA
P075278	NA	Si_s830_00030.m	Sp4g14800	NA	NA	-0.0494255399100599	-0.0345550950463297	NA
P075281	NA	Si_s830_00060.m	Sp4g14770.b	NA	NA	-0.612739317538525	0.230233079873557	NA
P075282	NA	Si_s830_00070.m	Sp4g14760	NA	NA	-1.05989573829829	-0.670261379424836	NA
P075288	NA	Si_s830_00140.m	Sp4g14700.b	NA	NA	-0.36835752050123	-1.26370053169623	NA
P075289	NA	Si_s830_00150.m	Sp4g14690	NA	NA	0.445466782532534	0.0175196349065847	NA
P075292	NA	Si_s830_00180.m	Sp4g14660	NA	NA	0.453993279010091	-0.688734648618539	NA
P075299	NA	Si_s830_00250.m	Sp4g14540	NA	NA	0.316199713440548	0.051185522480858	NA
P075300	NA	Si_s830_00270.a	Sp4g14520.a	NA	NA	0.288202346573941	1.24308533628356	NA
P075301	NA	Si_s830_00280.a	Sp4g14510	NA	NA	0.469064341220254	-0.155505441444931	NA
P075302	NA	Si_s830_00290.m	Sp4g14500	NA	NA	0.195600189475228	0.356727459147165	NA
P075306	NA	Si_s830_00370.a	Sp4g14450	NA	NA	-0.561689445553405	-0.250193285849249	NA
P075311	NA	Si_s830_00430.a	Sp4g14400.b	NA	NA	0.151182648680435	0.453986670265108	NA
P075313	NA	Si_s836_00010.s	Sp7g09835.a.u	NA	NA	-4.61837834525632	0.603330562091953	NA
P075317	NA	Si_s842_00010.m	Sp7g17050.b	NA	NA	0.255069336702137	0.382425043600178	NA
P075319	NA	Si_s842_00030.m	Sp7g17080	NA	NA	-0.398746508535992	0.881490906885672	NA
P075321	NA	Si_s842_00050.a	Sp7g17110	NA	NA	0.194557389852571	0.565618725030758	NA
P075322	NA	Si_s842_00070.m	Sp7g17130	NA	NA	-0.862547934943647	-3.07860870369043	NA
P075323	NA	Si_s842_00090.m	Sp7g17140	NA	NA	-0.117524602199369	-0.306821145002032	NA
P075325	NA	Si_s842_00110.a	Sp7g17160	NA	NA	0.856871917893028	3.98752397823188	NA
P075330	NA	Si_s842_00190.a	Sp7g17230.b	NA	NA	-0.768898326164001	-0.226715642393912	NA
P075333	NA	Si_s842_00230.s	Sp7g17270.a	NA	NA	0.105299858372556	0.453418382109015	NA
P075336	NA	Si_s842_00260.a	Sp7g17320	NA	NA	0.615742299574343	0.0768814711693301	NA
P075338	NA	Si_s842_00280.m	Sp7g17340.b	NA	NA	-0.488352281467359	-1.12291673206898	NA
P075340	NA	Si_s842_00300.m	Sp7g17360	NA	NA	0.286514804673671	0.49879477052319	NA
P075344	NA	Si_s842_00390.m	Sp7g15320.b	NA	NA	-0.0700616245973645	-0.192026157221277	NA
P075345	NA	Si_s842_00410.m	Sp7g15280	NA	NA	0.828955844052867	0.632556278561549	NA
P075350	NA	Si_s842_00460.a	Sp7g15240	NA	NA	1.80364008661999	3.5335239715359	NA
P075354	NA	Si_s843_00040.m	Sp6g25830	NA	NA	-0.981818161433347	-0.307336676717971	NA
P075356	NA	Si_s843_00060.a	Sp6g25860	NA	NA	0.278901212381112	0.015410900717328	NA
P075357	NA	Si_s843_00070.a	Sp6g25870	NA	NA	0.190833960803866	3.15378524558642	NA
P075369	NA	Si_s843_00200.a	Sp6g26000	NA	NA	0.464652242508792	0.0524330836949915	NA
P075372	NA	Si_s843_00230.a	Sp6g26040	NA	NA	0.497260484351354	1.14413294249489	NA
P075375	NA	Si_s843_00260.m	Sp6g26080.b	NA	NA	1.85463356814249	0.691685062996955	NA
P075379	NA	Si_s843_00300.m	Sp6g26120	NA	NA	-0.194063710739781	0.54451226333396	NA
P075380	NA	Si_s843_00310.a	Sp6g26130.b	NA	NA	0.133646785143625	0.289471626462753	NA
P075381	NA	Si_s843_00320.m	Sp6g26150	NA	NA	-0.320327500080986	-0.897331063108738	NA
P075382	NA	Si_s843_00330.a	Sp6g26160	NA	NA	-0.540758348708295	0.169009017874669	NA
P075383	NA	Si_s843_00340.m	Sp6g26170	NA	NA	0.474897300764166	0.0846129919981366	NA
P075384	NA	Si_s843_00350.m	Sp6g26180	NA	NA	0.977545370529028	0.808789984252692	NA
P075385	NA	Si_s843_00360.m	Sp6g26190	NA	NA	0.140155636585538	-0.16990329664008	NA
P075393	NA	Si_s843_00540.m	Sp6g26300	NA	NA	-0.0507753545660428	-0.316844406652985	NA
P075395	NA	Si_s843_00560.m	Sp6g26320	NA	NA	0	1.2746881724531	NA
P075397	NA	Si_s843_00580.m	Sp6g26350.a	NA	NA	0.108289554810138	-0.259487419494186	NA
P075400	NA	Si_s843_00610.a	Sp6g26400.ia2	NA	NA	0.658249950027377	1.70577003166788	NA
P075403	NA	Si_s843_00640.m	Sp6g26430	NA	NA	-0.503713210517324	-0.525492124540313	NA
P075415	NA	Si_s843_00780.a	Sp6g26570	NA	NA	0.971792079999478	0.224350537133663	NA
P075419	NA	Si_s843_00820.m	Sp6g26610	NA	NA	0.944044711488087	-0.277572418939083	NA
P075420	NA	Si_s843_00830.a	Sp6g26620.ib2	NA	NA	1.7064573329912	0.553052262172761	NA
P075428	NA	Si_s843_00920.m	Sp6g26690	NA	NA	-0.0433135622518332	-0.226273077355072	NA
P075429	NA	Si_s843_00930.m	Sp6g26700	NA	NA	0.732583688108727	0.543092172148267	NA
P075434	NA	Si_s843_00990.m	Sp6g26760	NA	NA	-0.147763456853854	0.195165034568173	NA
P075436	NA	Si_s843_01020.m	Sp6g26790	NA	NA	0.970943079474498	0.792843602164294	NA
P075440	NA	Si_s843_01070.s	Sp6g26840	NA	NA	0.166156476823831	0.641197284524661	NA
P075443	NA	Si_s843_01100.a	Sp6g26870	NA	NA	-0.0958230633565064	1.193322881655	NA
P075447	NA	Si_s843_01150.m	Sp6g26920	NA	NA	0.709576442338815	-0.227720386356362	NA
P075457	NA	Si_s843_01260.a	Sp6g27040	NA	NA	0.302613079908987	0.227262374755405	NA
P075460	NA	Si_s843_01290.m	Sp6g27070	NA	NA	0.631248163930981	-0.170066211941342	NA
P075461	NA	Si_s843_01310.m	Sp6g27090	NA	NA	-0.549633663558327	-0.228026399625982	NA
P075472	NA	Si_s843_01440.m	Sp6g27200.a	NA	NA	0.420401777590918	0.172345286157632	NA
P075474	NA	Si_s843_01460.m	Sp6g27220.a	NA	NA	-0.100284468676853	-0.241441350900351	NA
P075478	NA	Si_s843_01500.m	Sp6g27280	NA	NA	0.444080285827854	0.613633330825763	NA
P075482	NA	Si_s843_01540.m	Sp6g27320	NA	NA	-0.0216984446875834	0.284266254611507	NA
P075485	NA	Si_s843_01580.a	Sp6g27360	NA	NA	-0.0193108959968521	0.698635659018297	NA
P075487	NA	Si_s843_01600.m	Sp6g27400.a	NA	NA	0.171637497596407	0.413675012892319	NA
P075489	NA	Si_s843_01630.m	Sp6g27430	NA	NA	0.00947012694418972	-0.1381897381463	NA
P075504	NA	Si_s843_01810.m	Sp6g27610	NA	NA	0.381419199424587	0.196955229834362	NA
P075505	NA	Si_s843_01820.m	Sp6g27620	NA	NA	-0.79279692140321	-0.0266032847127859	NA
P075508	NA	Si_s843_01850.a	Sp6g27650.a	NA	NA	-0.137404106944516	0.49482407889417	NA
P075511	NA	Si_s843_01880.m	Sp6g27680	NA	NA	-0.435120358365584	0.309195325373764	NA
P075513	NA	Si_s843_01900.a	Sp6g27710	NA	NA	-0.295283432970646	-0.24374840828529	NA
P075517	NA	Si_s843_01960.m	Sp6g27770	NA	NA	-0.125242392770831	0.474374852382355	NA
P075521	NA	Si_s843_02010.a	Sp6g27830.b	NA	NA	0.0204474010321303	0.153824517193149	NA
P075522	NA	Si_s843_02020.a	Sp6g27840.ib2	NA	NA	-0.297095376001659	0.661927194348773	NA
P075527	NA	Si_s843_02070.m	Sp6g27890.b	NA	NA	0.499698711727664	0.308343806486058	NA
P075532	NA	Si_s843_02130.m	Sp6g27950.m	NA	NA	0.000559401838864403	0.141875143123414	NA
P075533	NA	Si_s843_02140.a	Sp5g21880	NA	NA	-0.267097253638488	-0.00073072947546293	NA
P075534	NA	Si_s843_02150.m	Sp6g27960.b	NA	NA	-1.59453698618839	-0.842234032769754	NA
P075535	NA	Si_s843_02160.a	Sp6g27970.a	NA	NA	-0.179899322756848	0.422823897917937	NA
P075540	NA	Si_s843_02210.m	Sp6g28020	NA	NA	-0.145873667625024	-0.617188721113754	NA
P075541	NA	Si_s843_02220.a	Sp6g28030.b.x	NA	NA	-0.337160071391062	-0.351113046605947	NA
P075546	NA	Si_s843_02270.m	Sp6g28090	NA	NA	1.17492634752585	1.20619163440627	NA
P075548	NA	Si_s843_02300.m	Sp6g28110.b	NA	NA	0.111351506638538	1.14051564663271	NA
P075549	NA	Si_s843_02310.a	Sp6g28120.b	NA	NA	-0.0788054194353956	-0.299038949137446	NA
P075557	NA	Si_s843_02390.a	Sp6g28220	NA	NA	1.09188396073266	-0.0251934032615975	NA
P075559	NA	Si_s843_02410.m	Sp6g28240	NA	NA	-0.361263062284514	0.457993527916613	NA
P075560	NA	Si_s843_02420.m	Sp6g28250	NA	NA	0.561651559859218	0.94929446498048	NA
P075563	NA	Si_s843_02450.a	Sp6g28280	NA	NA	-1.76813165716941	-2.77981694479286	NA
P075568	NA	Si_s843_02500.m	Sp6g28330	NA	NA	0.0320044635575562	-0.790292518596618	NA
P075569	NA	Si_s843_02510.m	Sp6g28340	NA	NA	-0.223585845406881	-0.236413462030126	NA
P075578	NA	Si_s843_02630.m	Sp6g28460	NA	NA	0.312372200740285	-0.0460464571532397	NA
P075580	NA	Si_s843_02650.m	Sp6g28480	NA	NA	0.525162322659716	0.838356160472355	NA
P075582	NA	Si_s843_02680.m	Sp6g28510	NA	NA	-0.0316459617435405	-0.4629417827239	NA
P075585	NA	Si_s843_02710.m	Sp6g28540.b	NA	NA	0.0825672457930254	0.16257520189037	NA
P075588	NA	Si_s843_02740.m	Sp6g28570	NA	NA	-0.343665617087377	-0.949091758574472	NA
P075591	NA	Si_s843_02770.m	Sp6g28600	NA	NA	7.00352231328048	1.85324009139916	NA
P075595	NA	Si_s843_02820.m	Sp6g28650	NA	NA	0.475880999065333	0.691942029497828	NA
P075598	NA	Si_s843_02860.m	Sp6g28690	NA	NA	-0.0333228342879037	0.075924340273824	NA
P075600	NA	Si_s843_02880.m	Sp6g28710	NA	NA	-0.266385093976985	-0.421611691800869	NA
P075601	NA	Si_s843_02920.m	Sp6g28730	NA	NA	-0.312915124989391	0.0340680123109587	NA
P075603	NA	Si_s843_02970.m	Sp6g28780	NA	NA	0.714236491457895	0.773560063612934	NA
P075606	NA	Si_s843_03000.a	Sp6g28820	NA	NA	0.168508722347533	0.759011052815324	NA
P075607	NA	Si_s843_03020.m	Sp6g28830	NA	NA	-0.245556732675009	3.01791246690786	NA
P075610	NA	Si_s843_03060.a	Sp6g28860	NA	NA	-0.320170313309961	0.469783883428411	NA
P075613	NA	Si_s843_03100.m	Sp6g28900.b	NA	NA	0.0662672778981793	0.491555814533907	NA
P075615	NA	Si_s843_03120.m	Sp6g28920	NA	NA	-0.187022207607904	-2.07676881303763	NA
P075617	NA	Si_s843_03140.m	Sp6g28940	NA	NA	-1.49786055824105	-0.982345179522529	NA
P075621	NA	Si_s843_03200.m	Sp6g29000.a	NA	NA	0.213162508325453	1.1141250135187	NA
P075626	NA	Si_s843_03260.a	Sp6g29060	NA	NA	0.525437318309921	1.42565307815948	NA
P075631	NA	Si_s843_03330.m	Sp6g29130	NA	NA	-0.314664218528175	-0.0395787778195824	NA
P075635	NA	Si_s843_03390.a	Sp6g29230	NA	NA	-0.0310183339253945	-0.181214706510576	NA
P075636	NA	Si_s843_03400.m	Sp6g29240	NA	NA	0.508464307193708	-0.229516305774382	NA
P075638	NA	Si_s843_03420.m	Sp6g29260	NA	NA	2.02135868531326	1.71160702018688	NA
P075640	NA	Si_s843_03440.m	Sp6g29280.a	NA	NA	-0.678901206996552	-0.522660978063786	NA
P075642	NA	Si_s843_03470.a	Sp6g29310	NA	NA	-2.74791059115719	-0.91937554619819	NA
P075643	NA	Si_s843_03480.m	Sp6g29320.a	NA	NA	-0.291095682201821	0.0465681446893524	NA
P075645	NA	Si_s843_03500.m	Sp6g29340	NA	NA	-0.0517736692893602	-0.817812437429933	NA
P075646	NA	Si_s843_03510.a	Sp6g29350.b	NA	NA	0.192005386084062	-0.972056907447732	NA
P075649	NA	Si_s843_03540.m	Sp6g29380	NA	NA	0.0954940560223227	0.102977863748297	NA
P075650	NA	Si_s843_03560.m	Sp6g29400.b	NA	NA	0.257477327323779	0.0613835084733026	NA
P075654	NA	Si_s843_03600.m	Sp6g29440	NA	NA	0.039696220244405	0.0889938598949093	NA
P075660	NA	Si_s843_03670.m	Sp6g29500	NA	NA	0.756870627189496	0.300664793065306	NA
P075661	NA	Si_s843_03680.m	Sp6g29510	NA	NA	-0.0823952197838113	-0.142263613111945	NA
P075663	NA	Si_s843_03720.m	Sp6g29560	NA	NA	0.507037469731797	0.259060757744626	NA
P075666	NA	Si_s843_03760.a	Sp6g29600.a	NA	NA	0.537168224508982	0.184759853060223	NA
P075671	NA	Si_s843_03810.m	Sp6g29650	NA	NA	0.120999953524876	-0.234265117071606	NA
P075675	NA	Si_s843_03860.a	Sp6g29170	NA	NA	-0.778407957964957	-1.18368342741926	NA
P075676	NA	Si_s843_03870.m	Sp6g29730.b	NA	NA	-0.0631581470101811	-0.087768480485179	NA
P075677	NA	Si_s843_03880.m	Sp6g29740	NA	NA	0.118233497980892	0.0452353541728528	NA
P075678	NA	Si_s843_03900.a	Sp6g29750	NA	NA	0.0722083847891277	-0.019230239229355	NA
P075682	NA	Si_s843_03940.m	Sp6g29800	NA	NA	-0.236803250544159	-0.0846336512103252	NA
P075684	NA	Si_s843_03960.m	Sp6g29820	NA	NA	-0.365743180592057	-1.08486196521096	NA
P075689	NA	Si_s843_04040.m	SpUn0049_0090	NA	NA	-0.356467165971749	0.7044863811011	NA
P075691	NA	Si_s843_04070.m	Sp6g29910	NA	NA	-0.407635485451432	0.394928056153361	NA
