pID	At_gID	Si_gID	Sp_gID	Es_gID	At	Si	Sp	Es
P066908	NA	Si_s2223_00570.a	Sp2g23290	NA	NA	-0.387287641729948	-0.876321579749542	NA
P066909	NA	Si_s2223_00580.a	Sp2g23300	NA	NA	0.790298291846763	0.82854684708672	NA
P066913	NA	Si_s2223_00650.a	Sp2g23330	NA	NA	0.184177677998007	-0.967100738850041	NA
P066915	NA	Si_s2223_00670.a	Sp2g23350	NA	NA	0.604910164710924	0.185737760163867	NA
P066916	NA	Si_s2223_00680.m	Sp2g23370.b	NA	NA	-0.956432225262651	-1.2026454185071	NA
P066921	NA	Si_s2223_00740.m	Sp2g23440	NA	NA	0.611823107513142	1.43236600957389	NA
P066922	NA	Si_s2224_00010.s	Sp7g14495.a.u.x	NA	NA	-0.0224465697755674	1.12167178689178	NA
P066923	NA	Si_s2224_00020.a	Sp7g14490	NA	NA	-0.212198426121043	1.24164624355691	NA
P066927	NA	Si_s2224_00080.m	Sp7g14430	NA	NA	1.12732906336383	0.180218857812041	NA
P066928	NA	Si_s2224_00090.m	Sp7g14420	NA	NA	-0.883985632387733	0.44370267573234	NA
P066938	NA	Si_s2226_00040.m	Sp1g28930	NA	NA	-0.0964794202471023	0.0737630086232154	NA
P066941	NA	Si_s2226_00080.m	Sp1g28900	NA	NA	-1.93305865235641	0.604463428722941	NA
P066944	NA	Si_s2226_00110.a	Sp1g28860	NA	NA	-0.0396946487735343	-0.470996971482677	NA
P066945	NA	Si_s2226_00120.m	Sp1g28850.b	NA	NA	0.334660704057966	-1.28410040454564	NA
P066947	NA	Si_s2228_00020.s	Sp1g34050	NA	NA	3.67865289348266	-0.230857236659281	NA
P066949	NA	Si_s223_00050.a	Sp6g08660.b	NA	NA	-0.183544657835936	0.0325733076846493	NA
P066950	NA	Si_s2232_00010.a	Sp1g30260	NA	NA	-0.0227052060289938	-0.782313777729951	NA
P066955	NA	Si_s2233_00070.a	Sp1g01280	NA	NA	-0.633509714527062	0.376332211956952	NA
P066957	NA	Si_s2233_00090.m	Sp1g01260.b	NA	NA	-0.151985866589133	-0.331298403720452	NA
P066960	NA	Si_s2233_00120.m	Sp1g01200.a.x	NA	NA	-0.398730579689914	-0.942004670218516	NA
P066962	NA	Si_s2233_00170.m	Sp1g01160	NA	NA	-0.35313248478892	-1.24056065474841	NA
P066963	NA	Si_s2233_00180.m	Sp1g01140	NA	NA	-0.47068700896635	0.980709424880593	NA
P066969	NA	Si_s2233_00240.m	Sp1g01050	NA	NA	0.211591901828622	0.568485646897833	NA
P066970	NA	Si_s2233_00250.a	Sp1g01040.b	NA	NA	0.860479959325884	1.48468192731927	NA
P066971	NA	Si_s2233_00260.a	Sp1g01030	NA	NA	0.715242576741914	0.855288339357393	NA
P066972	NA	Si_s2233_00270.a	Sp1g01020.a	NA	NA	0.0801490494725344	0.401136620579185	NA
P066974	NA	Si_s2233_00300.m	Sp1g00990	NA	NA	0.0506162711582202	-0.781170263914298	NA
P066980	NA	Si_s2233_00380.m	Sp1g00920.b	NA	NA	-0.102433494060927	-0.908224084781058	NA
P066982	NA	Si_s2233_00400.m	Sp1g00890	NA	NA	0.822922066017641	-0.323314303610188	NA
P066983	NA	Si_s2233_00410.m	Sp1g00880.ia2c	NA	NA	0.610179110330719	0.463114814321456	NA
P066987	NA	Si_s2233_00460.m	Sp1g00840	NA	NA	2.37655164831727	3.02771858909501	NA
P066988	NA	Si_s2233_00470.m	Sp1g00830	NA	NA	-0.338152750753507	4.33815644799031	NA
P066989	NA	Si_s2233_00480.a	Sp1g00820	NA	NA	0.464937391032977	1.10449096669916	NA
P066993	NA	Si_s2236_00010.s	Sp4g05740.b	NA	NA	1.43035575996946	0.416050458087416	NA
P066995	NA	Si_s2237_00010.s	Sp3g26310	NA	NA	-0.634332713988298	0.183234058359001	NA
P066996	NA	Si_s224_00030.a	Sp4g05000.a.x	NA	NA	0.180114206724723	0.626954667588605	NA
P067003	NA	Si_s2249_00050.m	Sp1g02720.b	NA	NA	-0.0289323263450035	-0.673699591617944	NA
P067006	NA	Si_s2249_00090.m	Sp7g18290	NA	NA	0.30876813689588	0.384726394878762	NA
P067008	NA	Si_s2249_00110.m	Sp1g02760.b	NA	NA	-0.577904962361683	0.725315860957477	NA
P067012	NA	Si_s2249_00150.a	Sp1g02800	NA	NA	0.422235879642081	0.742025444996063	NA
P067018	NA	Si_s2249_00220.m	Sp1g02880	NA	NA	-0.722823921698388	-0.48850829863606	NA
P067022	NA	Si_s2249_00270.m	Sp1g02917.ia2c	NA	NA	0.596931634934164	0.937801247387142	NA
P067024	NA	Si_s2249_00310.m	Sp1g02960.b	NA	NA	0.00184883848272337	0.430240879479912	NA
P067026	NA	Si_s2249_00330.m	Sp1g02990.a	NA	NA	-0.421082710236205	-0.634018237456187	NA
P067028	NA	Si_s2249_00350.m	Sp1g03010	NA	NA	-0.0942211803130582	-0.425921791192786	NA
P067032	NA	Si_s2249_00400.m	Sp1g03050	NA	NA	0.713729427019619	-0.935644426213848	NA
P067033	NA	Si_s2249_00410.m	Sp1g03060	NA	NA	-0.0466242056300552	-1.27453493899669	NA
P067035	NA	Si_s2249_00430.m	Sp1g03080	NA	NA	-0.570465394060036	-0.517367015702193	NA
P067036	NA	Si_s2249_00440.m	Sp1g03090	NA	NA	-0.69627664867219	0.861884810143922	NA
P067039	NA	Si_s2249_00470.a	Sp1g03130	NA	NA	0.395139034737252	1.37938116375854	NA
P067040	NA	Si_s2249_00480.m	Sp1g03150	NA	NA	-0.256371982080137	-0.442275770174522	NA
P067041	NA	Si_s2249_00490.s	Sp1g03160.a	NA	NA	0.506176865968934	0.914290514470061	NA
P067043	NA	Si_s225_00010.m	Sp3g26950	NA	NA	-0.0140553236765179	-0.517398818188811	NA
P067044	NA	Si_s2250_00010.m	Sp4g07550	NA	NA	0.115658182518152	0.306965291589701	NA
P067046	NA	Si_s2256_00020.a	Sp2g09380	NA	NA	-0.749023970943696	-0.54094906555026	NA
P067047	NA	Si_s2256_00030.m	Sp2g09390.b	NA	NA	-0.782669354732763	-0.899951888048171	NA
P067050	NA	Si_s2264_00030.m	Sp2g01220	NA	NA	1.02973543040864	0.100420117940511	NA
P067053	NA	Si_s227_00070.m	Sp2g03990	NA	NA	-0.142352695014294	-0.638499655556321	NA
P067055	NA	Si_s227_00160.a	Sp2g04030	NA	NA	0.548412676700818	0.0829318677545013	NA
P067059	NA	Si_s227_00200.a	Sp2g04080.a	NA	NA	-0.240270646583802	-1.02108737129327	NA
P067062	NA	Si_s227_00240.m	Sp2g04130	NA	NA	0.793596756491079	-0.63593522893421	NA
P067063	NA	Si_s227_00250.m	Sp2g04120.b	NA	NA	-0.0197403589262687	0.386061862843562	NA
P067064	NA	Si_s227_00260.m	SpUN0430_0010.a	NA	NA	-0.167579798506352	-0.612938345902221	NA
P067067	NA	Si_s2276_00010.m	Sp6g12320	NA	NA	-0.582829023711726	-0.405424833924607	NA
P067072	NA	Si_s2281_00030.a	Sp6g02240	NA	NA	1.42715228954485	0.98816393939925	NA
P067075	NA	Si_s2281_00060.m	Sp1g01780	NA	NA	-0.448961136555027	-1.06880159532568	NA
P067081	NA	Si_s2281_00150.m	Sp6g02130	NA	NA	-0.696413988209735	-0.831524870166157	NA
P067082	NA	Si_s2281_00160.m	Sp6g02120.b	NA	NA	0.0224200137477334	-0.506474074582674	NA
P067088	NA	Si_s2281_00230.m	Sp6g02050.a	NA	NA	-0.389687484813551	-0.584225140775412	NA
P067090	NA	Si_s2281_00250.a	Sp6g02030.ib2	NA	NA	-0.405458428822834	-1.3389351267506	NA
P067092	NA	Si_s2281_00300.m	Sp6g02000.b	NA	NA	-0.595355426637533	-0.936283863252631	NA
P067095	NA	Si_s2281_00330.m	Sp6g01970	NA	NA	0.0443598447938105	0.436174623225528	NA
P067098	NA	Si_s2281_00360.m	Sp6g01940	NA	NA	-0.317259775608152	-1.04667513189178	NA
P067099	NA	Si_s2281_00370.m	Sp6g01930	NA	NA	0.90345326599314	0.0308686226345286	NA
P067103	NA	Si_s2281_00420.m	Sp6g01880	NA	NA	-0.296251297932206	-0.595899386200875	NA
P067104	NA	Si_s2281_00450.m	Sp6g01850	NA	NA	0.152923347430486	3.20616002760955	NA
P067108	NA	Si_s2286_00040.s	Sp7g32930	NA	NA	0.524402182026037	0.773354141641683	NA
P067109	NA	Si_s2286_00050.m	Sp4g00110	NA	NA	0.452650131342636	0.658717354899984	NA
P067111	NA	Si_s2286_00070.a	Sp4g00140.b	NA	NA	-0.397004188702342	-0.0206572610671321	NA
P067114	NA	Si_s2286_00100.m	Sp4g00170	NA	NA	-0.428874333839497	-0.900064150102271	NA
P067115	NA	Si_s2286_00110.m	Sp4g00180	NA	NA	0.176470082626617	0.2642105852476	NA
P067117	NA	Si_s2286_00130.m	Sp4g00270	NA	NA	-0.265494136467947	0.500776419161947	NA
P067119	NA	Si_s2286_00170.m	Sp4g00310.a	NA	NA	-0.618710896936202	-0.360446360461873	NA
P067120	NA	Si_s2286_00180.a	Sp4g00320	NA	NA	-0.03516517676588	-0.601873499965934	NA
P067121	NA	Si_s2286_00190.a	Sp4g00330	NA	NA	0.966994259862855	1.5290851626343	NA
P067124	NA	Si_s2286_00240.a	Sp4g00400	NA	NA	-2.48702966726661	-1.6083676688639	NA
P067129	NA	Si_s2286_00290.m	Sp4g00450	NA	NA	0.427450044804742	0.178392985979404	NA
P067134	NA	Si_s2286_00340.m	Sp4g00500	NA	NA	-0.201858633835301	0.606665578368036	NA
P067137	NA	Si_s2286_00370.a	Sp4g00540.a.ib2c	NA	NA	-0.236734261549441	-0.522613257857842	NA
P067138	NA	Si_s2286_00380.m	Sp4g00550.a	NA	NA	0.564991134572244	-0.108165608579	NA
P067139	NA	Si_s2286_00390.m	Sp4g00560	NA	NA	-0.355259471932806	-0.775105706630022	NA
P067140	NA	Si_s2286_00420.m	Sp4g00590	NA	NA	0.741554578154161	0.961474191162515	NA
P067143	NA	Si_s2286_00470.m	Sp4g00610.a	NA	NA	0.0275063320390559	-0.615704482453892	NA
P067147	NA	Si_s2286_00530.m	Sp4g00670.a	NA	NA	1.92176537037757	0.873789090869155	NA
P067148	NA	Si_s2286_00540.m	Sp4g00680.a.x	NA	NA	0.382991735902158	0.376196853248509	NA
P067150	NA	Si_s2286_00560.m	Sp4g00700.b.ib2	NA	NA	0.31876383689856	-1.1288020400884	NA
P067151	NA	Si_s2286_00570.a	Sp4g00710	NA	NA	-7.76145868359398	-0.668394025634771	NA
P067152	NA	Si_s2286_00580.a	Sp4g00720	NA	NA	0.880249074055969	1.67864722392572	NA
P067153	NA	Si_s2286_00610.m	Sp4g00740.b	NA	NA	2.10762337879651	2.37850294813358	NA
P067156	NA	Si_s2286_00640.m	Sp4g00780	NA	NA	-0.560054018058318	1.84448781926009	NA
P067159	NA	Si_s2286_00680.a	Sp4g00810	NA	NA	-5.34782166390309	-6.58563910259771	NA
P067161	NA	Si_s2286_00700.m	Sp4g00860	NA	NA	0.349623241926952	-0.952609734197329	NA
P067162	NA	Si_s2286_00720.m	Sp4g00870.b	NA	NA	-0.182261249826788	-0.619112158435521	NA
P067174	NA	Si_s2292_00050.m	Sp3g33460	NA	NA	0.807827991392064	0.260129023927985	NA
P067190	NA	Si_s2292_00230.m	Sp3g33660.b	NA	NA	0.143669296422612	0.64071992866112	NA
P067196	NA	Si_s2292_00290.a	Sp3g33730.a	NA	NA	-0.242437673498898	-0.599155169547427	NA
P067199	NA	Si_s2292_00320.m	Sp3g33760.b.x	NA	NA	-0.117800762153384	-0.62745401611886	NA
P067205	NA	Si_s2292_00390.m	Sp3g33840	NA	NA	-0.0530839754928575	-0.686709262290747	NA
P067209	NA	Si_s2292_00440.m	Sp3g33880	NA	NA	-0.495791712998028	1.14851380539821	NA
P067218	NA	Si_s2292_00550.m	Sp3g33990	NA	NA	0.342220318390175	0.788223552968568	NA
P067222	NA	Si_s2292_00590.m	Sp5g30340.b	NA	NA	-0.0620647131675902	0.316405684858248	NA
P067235	NA	Si_s2295_00010.m	Sp6g05690	NA	NA	0.246479773050803	0.652172212529314	NA
P067238	NA	Si_s2295_00080.m	Sp6g05650.a	NA	NA	-0.0718854231195173	0.805883425707549	NA
P067246	NA	Si_s2301_00080.m	Sp1g37070.b	NA	NA	-0.566804108353244	-0.694204990216021	NA
P067247	NA	Si_s2301_00110.m	Sp1g37130	NA	NA	0.404468522478586	-0.279818024786084	NA
P067251	NA	Si_s2301_00150.a	Sp1g37170.b	NA	NA	-0.109866994683302	0.602086330518212	NA
P067258	NA	Si_s2301_00240.m	Sp1g37260	NA	NA	-0.596764473271928	-0.106076413707266	NA
P067260	NA	Si_s2301_00260.m	Sp1g37280.b.ib2c	NA	NA	-0.175795441038949	-0.459909213768425	NA
P067262	NA	Si_s2301_00280.m	Sp1g37320	NA	NA	-0.286122255392094	0.057403359880699	NA
P067263	NA	Si_s2301_00300.m	Sp1g37340	NA	NA	0.659275431958992	-0.112061003040937	NA
P067267	NA	Si_s2301_00360.a	Sp1g37380.b	NA	NA	0.0679174330228449	0.418321019093342	NA
P067269	NA	Si_s2301_00380.m	Sp1g37410	NA	NA	0.916677199472433	0.913872890523782	NA
P067270	NA	Si_s2301_00390.a	Sp1g37420.b	NA	NA	0.126665747151222	0.251873692088454	NA
P067273	NA	Si_s2301_00440.m	Sp1g37450	NA	NA	0.921940378331814	0.135321947247514	NA
P067276	NA	Si_s2301_00470.m	Sp1g37520.a	NA	NA	-0.0785035954902354	0.812773200621836	NA
P067281	NA	Si_s2301_00590.a	Sp1g37600	NA	NA	-0.126447879069598	-0.508886159739974	NA
P067283	NA	Si_s2301_00650.m	Sp1g37640	NA	NA	-0.125966613108889	-0.263134619322788	NA
P067299	NA	Si_s2312_00030.a	Sp1g25950.a	NA	NA	0.489662220666603	0.413386822764208	NA
P067303	NA	Si_s2312_00090.m	Sp1g25990	NA	NA	0.411327415266565	-0.492710027693114	NA
P067305	NA	Si_s2315_00040.m	Sp1g00160.b.x	NA	NA	0.428082193390739	-0.715826268476952	NA
P067311	NA	Si_s2315_00100.m	SpUn0080_0030	NA	NA	-0.59374723576533	-0.695163113500778	NA
P067324	NA	Si_s2315_00260.m	Sp5g02700	NA	NA	0.677366551727976	2.20096831208153	NA
P067325	NA	Si_s2315_00270.m	Sp5g02690	NA	NA	1.43790959587253	-0.00852416966467867	NA
P067326	NA	Si_s2315_00280.a	Sp5g02680	NA	NA	-1.11572198440892	-0.165442839129269	NA
P067329	NA	Si_s2315_00310.a	Sp5g02650	NA	NA	-0.13925324109873	1.57402461485568	NA
P067340	NA	Si_s2315_00460.m	Sp5g02480	NA	NA	-0.578952763454743	-0.840506320351758	NA
P067345	NA	Si_s2315_00530.m	Sp5g02430	NA	NA	-0.317119875137865	-0.110109193228689	NA
P067351	NA	Si_s2315_00590.m	Sp5g02370	NA	NA	0.0683341073366592	-0.784546269065645	NA
P067353	NA	Si_s2315_00610.a	Sp5g02350	NA	NA	-0.409850981781977	-1.00657085454574	NA
P067354	NA	Si_s2315_00620.m	Sp5g02340.a	NA	NA	-0.51471841831822	-0.406780929505353	NA
P067358	NA	Si_s2315_00690.m	Sp5g02290	NA	NA	-0.730630673941217	0.219817173540205	NA
P067364	NA	Si_s2315_00790.a	Sp5g02190	NA	NA	0.159600975398248	0.651680216342716	NA
P067369	NA	Si_s2315_00860.a	Sp5g02100.a	NA	NA	-0.176213773711716	2.34994684671585	NA
P067384	NA	Si_s2315_01030.m	Sp5g01950	NA	NA	4.17769488764513	6.59320974832761	NA
P067390	NA	Si_s2315_01100.m	Sp5g01880.a	NA	NA	0.302687442151571	-1.64434017793523	NA
P067396	NA	Si_s2315_01200.m	Sp5g01800	NA	NA	0.680335282951516	-0.528715119820305	NA
P067397	NA	Si_s2315_01210.m	Sp5g01790.b.x	NA	NA	-0.0600344237226286	-0.740225919758411	NA
P067399	NA	Si_s2315_01230.m	Sp5g01760	NA	NA	-0.0633651046733213	-0.576404538586264	NA
P067404	NA	Si_s2315_01280.m	Sp5g01720	NA	NA	-1.28153793108659	-0.417542225753871	NA
P067405	NA	Si_s2315_01290.m	Sp5g01710	NA	NA	1.27241447755753	0.981032425136971	NA
P067408	NA	Si_s2315_01320.m	Sp5g01680.a	NA	NA	0.160751615531351	0.497936678939474	NA
P067413	NA	Si_s2315_01370.m	Sp5g01620	NA	NA	1.07435137887571	0.39838252931013	NA
P067417	NA	Si_s2315_01410.m	Sp5g01580	NA	NA	0.587021431638877	0.158220294347737	NA
P067420	NA	Si_s2315_01440.a	Sp5g01550	NA	NA	-0.431550505291936	-0.543074128439795	NA
P067421	NA	Si_s2315_01450.m	Sp5g01540	NA	NA	0.613264721886893	0.0279858441067062	NA
P067424	NA	Si_s2315_01480.a	Sp5g01500	NA	NA	0.276230546758519	1.1162786644021	NA
P067426	NA	Si_s2315_01500.a	Sp5g01480	NA	NA	0.00801286296512401	1.14056974533264	NA
P067427	NA	Si_s2315_01510.m	Sp5g01470	NA	NA	1.78703135911207	0.219206743506155	NA
P067428	NA	Si_s2315_01520.m	Sp5g01460	NA	NA	1.6284092948655	3.74324824363222	NA
P067435	NA	Si_s2315_01600.m	Sp5g01390.b	NA	NA	0.605883567977532	0.531917182602715	NA
P067438	NA	Si_s2315_01630.a	Sp5g01340	NA	NA	0.999308013941692	1.03854636385437	NA
P067439	NA	Si_s2315_01640.m	Sp5g01330	NA	NA	-0.492961691301514	-1.13080770622712	NA
P067440	NA	Si_s2315_01650.m	Sp5g01320.b.ib2c	NA	NA	-1.95365038973772	-1.14223234856143	NA
P067441	NA	Si_s2315_01660.m	Sp5g01310	NA	NA	-0.468228694638961	-1.10504911301659	NA
P067446	NA	Si_s2315_01720.m	Sp5g01260.b	NA	NA	-0.0693126591914142	0.150564967726596	NA
P067447	NA	Si_s2315_01730.m	Sp5g01250.a	NA	NA	-0.897047373247354	-0.472159992015699	NA
P067449	NA	Si_s2315_01750.m	Sp5g01230	NA	NA	0.00928574256170729	0.678038528190568	NA
P067452	NA	Si_s2315_01810.a	Sp5g01190.a.x	NA	NA	0.110265078948209	0.779231468255829	NA
P067457	NA	Si_s2315_01870.m	Sp5g01120	NA	NA	0.231430562246324	1.30328927313072	NA
P067460	NA	Si_s2315_01920.m	Sp5g01080	NA	NA	-0.327044459896851	-0.268557416053257	NA
P067464	NA	Si_s2315_01960.m	Sp5g01040	NA	NA	-0.242955732270282	-0.326169936008469	NA
P067465	NA	Si_s2315_01970.m	Sp5g01030.b	NA	NA	-0.274398447912849	0.390833713503235	NA
P067466	NA	Si_s2315_01980.m	Sp5g01020.b	NA	NA	-0.265326287943662	-1.56169369429819	NA
P067467	NA	Si_s2315_01990.a	Sp5g01010	NA	NA	-0.446560986657424	-0.0521454558954904	NA
P067472	NA	Si_s2315_02040.a	Sp5g00960	NA	NA	0.809179378903249	0.585865895784762	NA
P067474	NA	Si_s2315_02060.m	Sp5g00940	NA	NA	0.360539358430227	0.94392434798725	NA
P067475	NA	Si_s2315_02070.a	Sp5g00930	NA	NA	-0.249777632074801	-0.0400290179885615	NA
P067477	NA	Si_s2315_02090.m	Sp5g00910.b	NA	NA	1.47584657543413	0.780924811029315	NA
P067478	NA	Si_s2315_02100.m	Sp5g00900	NA	NA	-1.40875872385067	-0.438243178561193	NA
P067482	NA	Si_s2315_02160.a	Sp5g00850	NA	NA	0.335888358233835	0.581206964055536	NA
P067485	NA	Si_s2315_02200.m	Sp5g00820	NA	NA	1.16596089564864	0.438777385831454	NA
P067491	NA	Si_s2315_02280.m	Sp5g00750	NA	NA	0.219976800489699	0.533240186327955	NA
P067495	NA	Si_s2315_02320.m	Sp5g00710	NA	NA	-0.183015814921198	-0.517361234781159	NA
P067496	NA	Si_s2315_02330.a	Sp5g00690	NA	NA	0.907972337434385	0.852917132216937	NA
P067497	NA	Si_s2315_02340.m	Sp5g00680.a	NA	NA	0.0326349288066316	0.0699298502371697	NA
P067499	NA	Si_s2315_02360.m	Sp5g00660	NA	NA	1.46195972432654	1.08122123875826	NA
P067500	NA	Si_s2315_02370.m	Sp5g00650	NA	NA	-0.532395227305314	-0.687261068800291	NA
P067511	NA	Si_s2315_02500.a	Sp5g00530	NA	NA	2.54920571257493	0.60395514814665	NA
P067521	NA	Si_s2315_02620.a	Sp5g00430	NA	NA	-1.1799584701202	-0.42292385763673	NA
P067523	NA	Si_s2315_02640.a	Sp5g00400.b	NA	NA	0.411426776752398	-0.425251973840047	NA
P067525	NA	Si_s2315_02660.m	Sp5g00380	NA	NA	0.534401921940571	0.387602092279301	NA
P067527	NA	Si_s2315_02680.m	Sp5g00360	NA	NA	0.175156560175521	-0.0786511762135907	NA
P067528	NA	Si_s2315_02690.a	Sp5g00350.b	NA	NA	0.274132846106292	0.474424923943066	NA
P067529	NA	Si_s2315_02700.m	Sp5g00340	NA	NA	-0.721526598988484	-1.09023419235906	NA
P067530	NA	Si_s2315_02720.m	Sp5g00330	NA	NA	-0.421575548936169	-1.00380926297366	NA
P067531	NA	Si_s2315_02730.m	Sp5g00320	NA	NA	1.67962426668082	1.76593161627776	NA
P067532	NA	Si_s2315_02740.m	Sp5g00300.b	NA	NA	0.44282999869925	-0.0544884505609468	NA
P067534	NA	Si_s2315_02770.m	Sp5g00270	NA	NA	0.390187849122961	0.782911425868916	NA
P067535	NA	Si_s2315_02780.m	Sp5g00260	NA	NA	0.160006581607892	-0.354505997863297	NA
P067539	NA	Si_s2315_02820.a	Sp5g00220	NA	NA	-0.252729316381772	0.958196342361226	NA
P067540	NA	Si_s2315_02840.a	Sp5g00170	NA	NA	-2.57028655516055	-0.330021951590427	NA
P067542	NA	Si_s2315_02860.m	Sp5g00150.b	NA	NA	-0.0461004301837592	-0.317021246309816	NA
P067543	NA	Si_s2315_02870.m	Sp5g00140	NA	NA	0.0836883283878151	-0.492227119977293	NA
P067546	NA	Si_s2315_02900.m	Sp5g00110	NA	NA	-0.0524243486155452	-0.665322549471253	NA
P067548	NA	Si_s2315_02920.a	Sp5g00070	NA	NA	-0.326675785506743	-0.721165657447313	NA
P067549	NA	Si_s2315_02930.m	Sp5g00060.b	NA	NA	0.330397064681254	0.366757936923635	NA
P067553	NA	Si_s2315_02970.m	Sp1g00030	NA	NA	-0.152944554391237	-0.521129561042856	NA
P067555	NA	Si_s2318_00010.a	Sp3g19580	NA	NA	0.498657949705731	1.23640308380387	NA
P067559	NA	Si_s2318_00060.m	Sp3g19620	NA	NA	0.990514347060456	1.42494899662248	NA
P067563	NA	Si_s2318_00100.m	Sp3g19660.a	NA	NA	0.00742255610711435	0.35954089584638	NA
P067564	NA	Si_s2318_00110.a	Sp3g19680	NA	NA	0.729095302314989	0.920394216809158	NA
P067567	NA	Si_s2318_00160.a	Sp3g19710	NA	NA	0.656663633260508	0.888943114851464	NA
P067572	NA	Si_s2328_00040.a	Sp1g35720.b	NA	NA	-0.112508539126055	-0.759955482276293	NA
P067574	NA	Si_s2328_00110.m	Sp1g35710	NA	NA	0.0239876447622032	0.484249898943057	NA
P067582	NA	Si_s2330_00060.m	Sp3g18410	NA	NA	-0.538432684864004	0.114967737837082	NA
P067589	NA	Si_s2330_00150.a	Sp3g18500	NA	NA	0.0669832231045153	0.873968769758892	NA
P067590	NA	Si_s2330_00160.s	Sp3g18510	NA	NA	0.308285419435174	0.732885953451731	NA
P067593	NA	Si_s2330_00200.m	Sp3g18540.b	NA	NA	-0.404905025036856	-0.632412211070051	NA
P067595	NA	Si_s2330_00220.a	Sp3g18560.b	NA	NA	0.221577147254025	-0.415664438412166	NA
P067602	NA	Si_s2330_00290.a	Sp3g18660.a	NA	NA	0.0743478586207034	0.681694064695448	NA
P067610	NA	Si_s2336_00070.a	Sp1g06260.b	NA	NA	0.303818477111287	0.610610653476301	NA
P067615	NA	Si_s2336_00140.m	Sp1g06330	NA	NA	-0.728101157180783	-0.554292432080927	NA
P067619	NA	Si_s234_00020.m	Sp6g11440.a	NA	NA	0.60597726211414	1.6604637205154	NA
P067620	NA	Si_s2342_00010.m	Sp6g06830	NA	NA	-0.102304735106994	-0.694613540496032	NA
P067624	NA	Si_s2344_00020.m	Sp2g21880.b	NA	NA	-0.196033756590849	-0.419267336898101	NA
P067625	NA	Si_s2344_00070.m	Sp2g21850	NA	NA	0.90966219700825	2.38430238547081	NA
P067630	NA	Si_s2344_00120.m	Sp2g21790	NA	NA	0.835265736020372	0.0932997690507653	NA
P067632	NA	Si_s2344_00140.m	Sp2g21770	NA	NA	0.196013290132563	-0.488041744483041	NA
P067634	NA	Si_s2344_00160.m	Sp2g21750	NA	NA	-0.103713816561743	0.328687173452789	NA
P067635	NA	Si_s2344_00170.a	Sp2g21740	NA	NA	-0.69453424790172	1.05653101379808	NA
P067636	NA	Si_s2344_00180.m	Sp2g21730	NA	NA	0.236602295535398	0.690777326267157	NA
P067638	NA	Si_s2344_00250.m	Sp2g21690	NA	NA	-0.585015364286525	0.672720876600146	NA
P067643	NA	Si_s2344_00300.m	Sp2g21620.b	NA	NA	-0.410481469851657	-0.860000892624339	NA
P067648	NA	Si_s2344_00350.a	Sp2g21560	NA	NA	-0.467210154501451	-0.733818710293464	NA
P067652	NA	Si_s2344_00400.a	Sp2g21520	NA	NA	0.715671383438226	0.211379378448854	NA
P067655	NA	Si_s2344_00430.m	Sp2g21490	NA	NA	-0.018245240511319	1.21626061458762	NA
P067658	NA	Si_s2344_00460.m	Sp2g21460	NA	NA	-0.418807684178964	-0.54178541094435	NA
P067662	NA	Si_s2344_00500.m	Sp2g21410	NA	NA	-0.498199968039719	-0.67142441266463	NA
P067667	NA	Si_s2358_00010.m	Sp1g06680	NA	NA	0.512772077553511	1.48194971856622	NA
P067671	NA	Si_s2361_00010.m	Sp1g24710	NA	NA	0.547737644777616	0.40458816501774	NA
P067672	NA	Si_s2361_00020.m	Sp1g24720	NA	NA	1.12436204305983	0.273013516154155	NA
P067676	NA	Si_s2361_00060.m	Sp1g24760.ia2c	NA	NA	-0.307947186818574	-0.525558130671504	NA
P067677	NA	Si_s2361_00070.a	Sp1g24770.b	NA	NA	-0.0194385173598516	0.620040523230653	NA
P067678	NA	Si_s2361_00080.a	Sp1g24780	NA	NA	-0.0600497589378454	-0.456567437198811	NA
P067682	NA	Si_s2361_00170.m	Sp1g24830.b	NA	NA	1.1767473643906	-0.146000387432732	NA
P067683	NA	Si_s2361_00180.m	Sp1g24835.ib2c	NA	NA	0.496981874754753	0.0955322330008957	NA
P067689	NA	Si_s2366_00100.a	Sp2g14260	NA	NA	0.128730929844104	0.344801055099941	NA
P067691	NA	Si_s2366_00120.m	Sp2g14280	NA	NA	-0.47153846879978	-0.711407843017601	NA
P067695	NA	Si_s2366_00170.m	Sp2g14330	NA	NA	-0.131917841524367	-0.629706584697702	NA
P067698	NA	Si_s2366_00200.m	Sp2g14370	NA	NA	-0.0759926846889652	0.547236697867136	NA
P067700	NA	Si_s2366_00220.m	Sp1g12100.b	NA	NA	0.235812006286532	-0.489653772262021	NA
P067707	NA	Si_s2374_00020.m	Sp1g33880.m	NA	NA	-0.0541072416051569	-0.556334810766955	NA
P067711	NA	Si_s2380_00020.a	Sp1g02230	NA	NA	0.093819056456631	2.11380626619177	NA
P067712	NA	Si_s2380_00030.a	Sp1g02220	NA	NA	-0.399082728451916	0.608297810165343	NA
P067721	NA	Si_s2380_00120.m	Sp1g02120	NA	NA	-0.630007871213405	-0.760427778678701	NA
P067723	NA	Si_s2380_00140.m	Sp1g02090	NA	NA	-1.62591957068362	0.819577713090114	NA
P067725	NA	Si_s2380_00160.m	Sp1g02070	NA	NA	0.899749047057521	2.82285430050687	NA
P067730	NA	Si_s2380_00210.m	Sp1g02020	NA	NA	0.0251956014202008	-0.0455585690731389	NA
